Gene,true_log2_fc,sparsity_g1,sparsity_g2,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gene2986,-2.74177746837573,0.670682730923695,0.205944798301486,4.11340510849742e-73,-2.54790295375407,0.329,0.794,1.47095366679868e-69
Gene2987,1.225760901442,0.849397590361446,0.932059447983015,7.92803862278518e-06,1.65846428182502,0.151,0.068,0.0283506661150798
Gene2988,0,0.913654618473896,0.940552016985138,0.243280149881367,0.113643367081868,0.086,0.059,1
Gene2989,0,0.985943775100402,0.995753715498939,0.312853019556086,-0.213071751173477,0.014,0.004,1
Gene2990,0,0.917670682730924,0.929936305732484,0.309208275725047,0.570279366305615,0.082,0.07,1
Gene2991,0,0.86144578313253,0.859872611464968,,,,,
Gene2992,0,0.911646586345381,0.923566878980892,0.383315725253886,0.401698149914308,0.088,0.076,1
Gene2993,0,0.953815261044177,0.9723991507431,0.18136393507524,0.580273934364968,0.046,0.028,1
Gene2994,3.12492922843493,0.781124497991968,0.974522292993631,2.14368609402188e-20,3.42457100332223,0.219,0.025,7.66582147222225e-17
Gene2995,0,0.903614457831325,0.927813163481953,0.221742481085439,0.269331015078079,0.096,0.072,1
Gene2996,0,0.857429718875502,0.866242038216561,,,,,
Gene2997,0,0.899598393574297,0.910828025477707,0.555874555443335,0.277146045364854,0.1,0.089,1
Gene2998,4.09927412995341,0.887550200803213,0.991507430997877,5.26830762850244e-12,5.01188970048476,0.112,0.008,1.88394680795247e-08
Gene2999,-1.38904751028243,0.983935742971888,0.966029723991507,0.180069728217128,-0.446517226958614,0.016,0.034,1
Gene3000,0,0.975903614457831,0.978768577494692,0.661068398168359,0.4697375777452,0.024,0.021,1
Gene3001,0,0.947791164658635,0.94692144373673,,,,,
Gene3002,0,0.979919678714859,0.980891719745223,0.954659612869364,-0.245105667628208,0.02,0.019,1
Gene3003,0,0.939759036144578,0.927813163481953,0.424801542378057,-0.251947272904362,0.06,0.072,1
Gene3004,0,0.897590361445783,0.906581740976645,,,,,
Gene3005,0,0.981927710843373,0.974522292993631,0.261783046131164,-1.97063081845414,0.018,0.025,1
Gene3006,0,0.997991967871486,0.993630573248408,,,,,
Gene3007,0,0.744979919678715,0.78343949044586,0.113403548537081,0.376454066767204,0.255,0.217,1
Gene3008,0,0.93574297188755,0.961783439490446,0.0910497729660152,0.520390809378412,0.064,0.038,1
Gene3009,0,0.995983935742972,0.991507430997877,,,,,
Gene3010,0.818592164535357,0.825301204819277,0.910828025477707,6.97047514343849e-05,1.25769474336307,0.175,0.089,0.24926419112936
Gene3011,0,0.923694779116466,0.942675159235669,0.158899518210401,0.904295543558588,0.076,0.057,1
Gene3012,0,0.987951807228916,0.995753715498939,0.17991123395972,1.81436079248731,0.012,0.004,1
Gene3013,2.60985245809549,0.891566265060241,0.989384288747346,3.72835202615681e-11,4.56363587452126,0.108,0.011,1.33325868455368e-07
Gene3014,0,0.957831325301205,0.953290870488323,,,,,
Gene3015,0,0.983935742971888,0.970276008492569,0.30613420830714,-0.20379234417143,0.016,0.03,1
Gene3016,0,0.979919678714859,0.966029723991507,0.0736766885835411,-2.05812403590686,0.02,0.034,1
Gene3017,0,0.985943775100402,0.987261146496815,,,,,
Gene3018,0,0.899598393574297,0.89171974522293,0.686875427851042,-0.167764630097927,0.1,0.108,1
Gene3019,0,0.93574297188755,0.955414012738854,0.0680457766142677,0.899534363543943,0.064,0.045,1
Gene3020,0,0.987951807228916,0.987261146496815,0.817444359980356,-0.397598866549596,0.012,0.013,1
Gene3021,0.380523405377831,0.666666666666667,0.762208067940552,0.000589760882573485,0.534408046597078,0.333,0.238,1
Gene3022,0,0.933734939759036,0.942675159235669,0.820478178728171,-0.190419527396367,0.066,0.057,1
Gene3023,0,0.793172690763052,0.794055201698514,0.826506675715164,0.278553173052389,0.207,0.206,1
Gene3024,-2.74888929779827,0.909638554216867,0.51380042462845,8.1598164842949e-43,-2.68771990662323,0.09,0.486,2.91795037478386e-39
Gene3025,0,0.79718875502008,0.804670912951168,0.296472099047723,0.663966682298061,0.203,0.195,1
Gene3026,0,0.937751004016064,0.917197452229299,0.204851798474288,-0.555093232440688,0.062,0.083,1
Gene3027,0,0.975903614457831,0.978768577494692,0.918269329496566,-0.128668396811603,0.024,0.021,1
Gene3028,0,0.855421686746988,0.872611464968153,0.291661919321965,0.219495008245108,0.145,0.127,1
Gene3029,0,0.881526104417671,0.904458598726115,0.166696469866594,0.712462097843633,0.118,0.096,1
Gene3030,1.08560290750773,0.811244979919679,0.94692144373673,1.27105691538186e-10,1.72763779547034,0.189,0.053,4.54529952940554e-07
Gene3031,-0.992040859400147,0.957831325301205,0.917197452229299,0.0106130772994819,-1.00613573163404,0.042,0.083,1
Gene3032,0,0.905622489959839,0.923566878980892,,,,,
Gene3033,0,0.943775100401606,0.936305732484076,0.710079833934017,0.185045299575921,0.056,0.064,1
Gene3034,0,0.969879518072289,0.980891719745223,,,,,
Gene3035,0,0.961847389558233,0.932059447983015,0.0358107142513265,-0.740125301381328,0.038,0.068,1
Gene3036,0,0.84136546184739,0.857749469214437,0.434261553744118,0.338357686038923,0.159,0.142,1
Gene3037,0,0.829317269076305,0.840764331210191,,,,,
Gene3038,0,0.821285140562249,0.851380042462845,0.334613621635942,0.229194428590029,0.179,0.149,1
Gene3039,0,0.809236947791165,0.834394904458599,,,,,
Gene3040,0,0.78714859437751,0.789808917197452,0.601408152150301,0.30305940106641,0.213,0.21,1
Gene3041,-1.42578743240032,0.93574297188755,0.934182590233546,,,,,
Gene3042,0,0.843373493975904,0.876857749469215,0.0818805027529805,0.67437171708857,0.157,0.123,1
Gene3043,0,0.939759036144578,0.951167728237792,0.310077760783665,0.535563486297103,0.06,0.049,1
Gene3044,0,0.746987951807229,0.762208067940552,0.480041711436506,0.180191477772346,0.253,0.238,1
Gene3045,0,0.975903614457831,0.9723991507431,,,,,
Gene3046,1.16881522432508,0.634538152610442,0.815286624203822,8.92741683568513e-11,1.13708720430735,0.365,0.185,3.192444260441e-07
Gene3047,1.06872258994122,0.757028112449799,0.872611464968153,2.35285703362569e-06,1.08979279356043,0.243,0.127,0.00841381675224548
Gene3048,0,0.855421686746988,0.868365180467091,0.534945725819237,0.128023481748841,0.145,0.132,1
Gene3049,0,0.901606425702811,0.932059447983015,0.0779648749387902,0.726913643187511,0.098,0.068,1
Gene3050,1.03582774134719,0.465863453815261,0.745222929936306,9.55956447982247e-23,1.52352466754896,0.534,0.255,3.41850025798452e-19
Gene3051,0,0.975903614457831,0.976645435244161,,,,,
Gene3052,-1.51496511283077,0.957831325301205,0.902335456475584,0.000448075677573557,-1.20917966131176,0.042,0.098,1
Gene3053,0,0.965863453815261,0.976645435244161,0.284291984385969,0.567331656219759,0.034,0.023,1
Gene3054,0,0.941767068273092,0.940552016985138,0.915294317731129,-0.234142435826148,0.058,0.059,1
Gene3055,0,0.93574297188755,0.949044585987261,,,,,
Gene3056,0,0.698795180722892,0.707006369426752,,,,,
Gene3057,-1.22773656069972,0.945783132530121,0.910828025477707,0.0225446390862594,-0.96503036535243,0.054,0.089,1
Gene3058,0,0.897590361445783,0.936305732484076,0.0100451209981108,1.31945732837591,0.102,0.064,1
Gene3059,0,0.951807228915663,0.942675159235669,0.909747367607585,0.500680915028031,0.048,0.057,1
Gene3060,0,0.853413654618474,0.86411889596603,0.48958610475252,0.363929641818902,0.147,0.136,1
Gene3061,-2.6587175390002,0.943775100401606,0.713375796178344,3.99699459534742e-21,-2.47658707919108,0.056,0.287,1.42932526729624e-17
Gene3062,0,0.714859437751004,0.738853503184713,0.253619651381507,0.290747503763499,0.285,0.261,1
Gene3063,3.14449028590779,0.933734939759036,0.989384288747346,7.17177241180491e-06,2.60686739165252,0.066,0.011,0.0256462581446144
Gene3064,2.78439012862169,0.815261044176707,0.968152866242038,1.11094307306417e-14,2.89366906019853,0.185,0.032,3.97273242927747e-11
Gene3065,0,0.923694779116466,0.908704883227176,0.574252157690889,-0.115742372045688,0.076,0.091,1
Gene3066,1.22545079777115,0.439759036144578,0.762208067940552,1.90237132732688e-31,1.89365261720438,0.56,0.238,6.80287986652091e-28
Gene3067,0,0.831325301204819,0.878980891719745,0.035015715012339,0.536079461502378,0.169,0.121,1
Gene3068,0.998127544630325,0.8714859437751,0.942675159235669,0.000231044853419818,1.1125919602889,0.129,0.057,0.826216395829269
Gene3069,0,0.929718875502008,0.932059447983015,0.779832881399814,0.228084098208534,0.07,0.068,1
Gene3070,0,0.843373493975904,0.870488322717622,0.32151294883977,0.26120087244889,0.157,0.13,1
Gene3071,2.99585029202499,0.901606425702811,0.980891719745223,2.48606181689495e-07,2.2076867061632,0.098,0.019,0.000889015705721633
Gene3072,0,0.961847389558233,0.978768577494692,0.156611752947693,0.822942160974517,0.038,0.021,1
Gene3073,0,0.873493975903615,0.915074309978769,0.0490978409532566,0.50536630707714,0.127,0.085,1
Gene3074,0,0.718875502008032,0.751592356687898,0.163860313444687,0.346058433932461,0.281,0.248,1
Gene3075,0,0.748995983935743,0.828025477707007,0.00340160467353949,0.454264752928137,0.251,0.172,1
Gene3076,0,0.907630522088353,0.925690021231422,0.35949710782691,0.261285791384615,0.092,0.074,1
Gene3077,0.70927420609262,0.981927710843373,0.985138004246284,0.503690410996784,1.24115044073841,0.018,0.015,1
Gene3078,0,0.887550200803213,0.866242038216561,0.331480959574028,-0.249823144547221,0.112,0.134,1
Gene3079,0,0.845381526104418,0.857749469214437,0.46603812799187,0.233029178619435,0.155,0.142,1
Gene3080,0,0.98995983935743,0.997876857749469,0.108726293422728,2.30428380862588,0.01,0.002,1
Gene3081,0,0.869477911646586,0.912951167728238,0.019751368884974,0.749859208622888,0.131,0.087,1
Gene3082,0,0.969879518072289,0.978768577494692,0.652545906156441,-0.38306653548793,0.03,0.021,1
Gene3083,0,0.91566265060241,0.91932059447983,,,,,
Gene3084,0,0.919678714859438,0.929936305732484,0.467012068554689,0.42988509830752,0.08,0.07,1
Gene3085,0,0.967871485943775,0.974522292993631,0.309730423483472,1.07763935373956,0.032,0.025,1
Gene3086,0,0.979919678714859,0.978768577494692,0.895923333245775,0.373462088318425,0.02,0.021,1
Gene3087,0,0.959839357429719,0.951167728237792,0.585811673730693,-0.177088300353795,0.04,0.049,1
Gene3088,0,0.831325301204819,0.83864118895966,0.682223734598173,0.11406037619864,0.169,0.161,1
Gene3089,0,0.899598393574297,0.906581740976645,0.661776863186865,0.323496898740261,0.1,0.093,1
Gene3090,0,0.923694779116466,0.932059447983015,,,,,
Gene3091,0,0.973895582329317,0.970276008492569,0.499197486130896,-1.23604932617899,0.026,0.03,1
Gene3092,0,0.941767068273092,0.957537154989384,0.277181209966673,0.116954127680939,0.058,0.042,1
Gene3093,0,0.887550200803213,0.904458598726115,0.33491552367499,0.359163060934148,0.112,0.096,1
Gene3094,3.19076094499743,0.680722891566265,0.970276008492569,1.51510942272976e-33,4.09506194810459,0.319,0.03,5.41803129568161e-30
Gene3095,-3.40516881778211,0.969879518072289,0.787685774946922,1.18221586534319e-17,-3.21713228191105,0.03,0.212,4.22760393446723e-14
Gene3096,-3.27252556598806,0.785140562248996,0.218683651804671,1.80938070140522e-94,-2.95331921927219,0.215,0.781,6.47034538822506e-91
Gene3097,0,0.909638554216867,0.915074309978769,0.705586320678957,0.338286009427564,0.09,0.085,1
Gene3098,0,0.881526104417671,0.902335456475584,0.206433433330914,0.440695979082963,0.118,0.098,1
Gene3099,0,0.773092369477912,0.791932059447983,0.378195438275163,0.191874707956818,0.227,0.208,1
Gene3100,0,0.92570281124498,0.9447983014862,,,,,
Gene3101,0,0.829317269076305,0.904458598726115,0.000323038068864184,1.1496580213666,0.171,0.096,1
Gene3102,0,0.929718875502008,0.929936305732484,0.98764344066342,0.107662937701229,0.07,0.07,1
Gene3103,0,0.789156626506024,0.819532908704883,,,,,
Gene3104,0,0.863453815261044,0.842887473460722,,,,,
Gene3105,0,0.879518072289157,0.887473460721868,0.588873956038472,0.185746557789337,0.12,0.113,1
Gene3106,0,0.881526104417671,0.883227176220807,0.868732820396613,0.117167111825023,0.118,0.117,1
Gene3107,2.95927709171959,0.885542168674699,0.991507430997877,1.26477290194776e-11,3.98247963112231,0.114,0.008,4.5228278973652e-08
Gene3108,0,0.941767068273092,0.955414012738854,0.239953727511141,0.897749687330455,0.058,0.045,1
Gene3109,0,0.855421686746988,0.906581740976645,0.00980073443886965,0.954975874250985,0.145,0.093,1
Gene3110,0,0.726907630522088,0.78343949044586,0.0227147179227259,0.393128992534487,0.273,0.217,1
Gene3111,-0.917144635230188,0.953815261044177,0.910828025477707,0.00772992326455637,-0.896183830352493,0.046,0.089,1
Gene3112,0,0.953815261044177,0.957537154989384,0.671718827919629,0.361273043872439,0.046,0.042,1
Gene3113,0,0.997991967871486,1,,,,,
Gene3114,0,0.951807228915663,0.938428874734607,0.285456308553743,-0.372317326870514,0.048,0.062,1
Gene3115,2.78743468285131,0.755020080321285,0.961783439490446,3.69306947445378e-21,2.82495223455287,0.245,0.038,1.32064164406467e-17
Gene3116,0,0.869477911646586,0.874734607218684,0.646039732149744,0.201756167897587,0.131,0.125,1
Gene3117,0,0.92570281124498,0.957537154989384,0.0187855194695221,1.12022958315363,0.074,0.042,1
Gene3118,0,0.963855421686747,0.955414012738854,0.228332403815595,-1.23420963985059,0.036,0.045,1
Gene3119,0,0.921686746987952,0.9447983014862,0.234119258745429,0.244493301327985,0.078,0.055,1
Gene3120,0,0.911646586345381,0.942675159235669,0.156767370110724,0.122030538777003,0.088,0.057,1
Gene3121,0,0.945783132530121,0.968152866242038,0.0394322074959169,1.86016982539112,0.054,0.032,1
Gene3122,-2.57277098980135,0.951807228915663,0.830148619957537,1.64908912772382e-09,-2.15303149130626,0.048,0.17,5.89714272074039e-06
Gene3123,0,0.977911646586345,0.978768577494692,,,,,
Gene3124,1.36712133992029,0.791164658634538,0.934182590233546,3.46953786164147e-11,2.21808155872671,0.209,0.066,1.24070673932299e-07
Gene3125,0,0.909638554216867,0.895966029723992,0.47293489270388,-0.268930841209889,0.09,0.104,1
Gene3126,-1.03132513167188,0.889558232931727,0.798301486199575,7.05419946025988e-05,-1.143806605079,0.11,0.202,0.252258172698893
Gene3127,0,0.863453815261044,0.889596602972399,0.245386362309495,0.241311779905728,0.137,0.11,1
Gene3128,0,0.8714859437751,0.866242038216561,,,,,
Gene3129,0,0.985943775100402,0.980891719745223,0.494154978350064,-0.771794934736907,0.014,0.019,1
Gene3130,0,0.949799196787149,0.932059447983015,0.28947060993268,-0.705880906228936,0.05,0.068,1
Gene3131,0,0.718875502008032,0.787685774946922,0.00572772108253834,0.548751103209649,0.281,0.212,1
Gene3132,0,0.883534136546185,0.949044585987261,0.00027450657176955,1.11304523658789,0.116,0.051,0.981635500647911
Gene3133,0,0.903614457831325,0.900212314225053,0.903472881446877,0.226790063181373,0.096,0.1,1
Gene3134,0,0.769076305220884,0.808917197452229,0.0863989811714698,0.500070768806662,0.231,0.191,1
Gene3135,0,0.883534136546185,0.900212314225053,0.245801377026899,0.428533929613743,0.116,0.1,1
Gene3136,0,0.997991967871486,0.993630573248408,,,,,
Gene3137,0,0.873493975903615,0.874734607218684,0.805312998690287,-0.219287444000307,0.127,0.125,1
Gene3138,0,0.86144578313253,0.861995753715499,0.809219630237099,-0.105806787301392,0.139,0.138,1
Gene3139,0,0.811244979919679,0.851380042462845,0.102272348626725,0.441648469822349,0.189,0.149,1
Gene3140,0,0.919678714859438,0.94692144373673,0.0285335845691841,1.33283441747265,0.08,0.053,1
Gene3141,0,0.843373493975904,0.874734607218684,0.196935789590944,0.291877107413344,0.157,0.125,1
Gene3142,0,0.716867469879518,0.75583864118896,0.132099756601816,0.282178991137723,0.283,0.244,1
Gene3143,0,0.937751004016064,0.932059447983015,0.413990296336978,-0.729087799464014,0.062,0.068,1
Gene3144,0,0.803212851405623,0.825902335456476,0.319381717835514,0.42050488346591,0.197,0.174,1
Gene3145,0,0.923694779116466,0.9447983014862,,,,,
Gene3146,0,0.831325301204819,0.878980891719745,0.0250911139022474,0.504743581378149,0.169,0.121,1
Gene3147,0,0.811244979919679,0.840764331210191,,,,,
Gene3148,0,0.907630522088353,0.936305732484076,0.0827657222006287,0.664294812991825,0.092,0.064,1
Gene3149,2.60378880661426,0.977911646586345,0.995753715498939,0.00769361343554599,3.488966702085,0.022,0.004,1
Gene3150,0,0.931726907630522,0.942675159235669,0.638902557788464,-0.203085249998806,0.068,0.057,1
Gene3151,0,0.748995983935743,0.821656050955414,0.00295760123176296,0.684855025965246,0.251,0.178,1
Gene3152,0,1,0.997876857749469,,,,,
Gene3153,0,0.965863453815261,0.970276008492569,0.731034610275995,0.169135223513076,0.034,0.03,1
Gene3154,0,0.929718875502008,0.951167728237792,0.139814557567159,0.366679204541429,0.07,0.049,1
Gene3155,0,0.748995983935743,0.757961783439491,0.53753564874652,0.268788330806524,0.251,0.242,1
Gene3156,0,0.879518072289157,0.942675159235669,0.00197867376082401,0.836769974030529,0.12,0.057,1
Gene3157,0,0.91566265060241,0.966029723991507,0.000563804538139931,1.47906192581124,0.084,0.034,1
Gene3158,0,0.969879518072289,0.968152866242038,0.914126868541146,0.269331831891896,0.03,0.032,1
Gene3159,0,0.688755020080321,0.728237791932059,0.0844249357849511,0.426614467612976,0.311,0.272,1
Gene3160,0,0.909638554216867,0.932059447983015,0.226996323625179,0.394007375193096,0.09,0.068,1
Gene3161,0,0.897590361445783,0.929936305732484,0.160938019307475,0.303377823854942,0.102,0.07,1
Gene3162,0,0.889558232931727,0.925690021231422,0.0478343694292357,0.704340638149959,0.11,0.074,1
Gene3163,0,0.951807228915663,0.951167728237792,0.824629211719997,-0.268357508961756,0.048,0.049,1
Gene3164,0,0.949799196787149,0.970276008492569,0.141080267421979,0.679275548460549,0.05,0.03,1
Gene3165,0,0.837349397590361,0.851380042462845,0.508813552828547,0.282605155172933,0.163,0.149,1
Gene3166,0,0.947791164658635,0.94692144373673,0.879559218382864,0.377432883833564,0.052,0.053,1
Gene3167,0,0.969879518072289,0.970276008492569,,,,,
Gene3168,0,0.951807228915663,0.938428874734607,0.245502697795516,-0.546023754369297,0.048,0.062,1
Gene3169,0,0.825301204819277,0.883227176220807,0.0125954794131326,0.569717602476951,0.175,0.117,1
Gene3170,0,0.8714859437751,0.853503184713376,,,,,
Gene3171,-1.07160276360642,0.670682730923695,0.407643312101911,1.66367402669351e-18,-1.22384861929406,0.329,0.592,5.949298319456e-15
Gene3172,0,0.997991967871486,0.995753715498939,,,,,
Gene3173,0,0.769076305220884,0.802547770700637,0.180621817495102,0.338927226676719,0.231,0.197,1
Gene3174,0,0.893574297188755,0.889596602972399,0.96120778355896,0.347446034081307,0.106,0.11,1
Gene3175,0,0.973895582329317,0.989384288747346,0.103196646704047,1.1413321372635,0.026,0.011,1
Gene3176,-2.85989309518707,0.907630522088353,0.613588110403397,1.46645092107811e-28,-2.4286269561511,0.092,0.386,5.24402849377533e-25
Gene3177,0.748693723267338,0.672690763052209,0.819532908704883,9.60762340495399e-08,1.14726904543606,0.327,0.18,0.000343568612961155
Gene3178,0,0.706827309236948,0.757961783439491,0.0163509489675138,0.601529002200182,0.293,0.242,1
